ID_Cliente,Nome,Idade,Gênero,Email,País,Data_Compra,Produto,Categoria,Quantidade,Preço_Unitário,Forma_Pagamento,Avaliação,Cliente_Frequente
564,Catarina Moraes,26,Feminino,faraujo@yahoo.com.br,Moçambique,2024-08-11,Vestido,Roupas,2,1315.9,Boleto,3,Sim
565,Ana Luiza Araújo,53,Outro,freitassofia@gmail.com,Brasil,2024-11-01,Jaqueta,Roupas,2,1456.89,PIX,4,Não
566,Rafael Caldeira,37,Feminino,juliateixeira@hotmail.com,Portugal,2024-11-02,Calça Jeans,Roupas,1,271.78,Cartão de Crédito,5,Não
567,Vitor Gabriel Azevedo,56,Outro,gnogueira@yahoo.com.br,Moçambique,2023-05-04,Calça Jeans,Roupas,2,1377.88,PIX,1,Não
568,Giovanna Cunha,26,Outro,fogacaluiz-henrique@souza.br,Moçambique,2024-04-02,Autoajuda,Livros,2,1705.74,Débito,4,Sim
569,Catarina Caldeira,28,Masculino,vitoriapires@gmail.com,Argentina,2024-05-18,Fone de Ouvido,Eletrônicos,1,1851.62,Débito,2,Sim
570,Heitor das Neves,66,Masculino,fsilva@yahoo.com.br,Brasil,2023-10-24,Vestido,Roupas,5,984.99,PIX,4,Sim
571,Luiz Gustavo Cunha,45,Feminino,gsales@ig.com.br,Brasil,2024-05-29,Fogão,Casa,3,794.36,Cartão de Crédito,5,Sim
572,Maria Alice Santos,46,Feminino,rochasophia@monteiro.br,Brasil,2025-02-18,Vestido,Roupas,1,1119.82,Cartão de Crédito,2,Não
573,Srta. Catarina da Luz,46,Feminino,luiz-felipecosta@ribeiro.net,Portugal,2024-07-14,Chocolate,Alimentos,2,850.7,Cartão de Crédito,5,Sim
574,João Miguel Oliveira,47,Outro,ananovaes@ig.com.br,Angola,2024-11-03,Smartphone,Eletrônicos,2,1559.67,Boleto,4,Não
575,Pedro Lucas da Luz,38,Feminino,da-motaanthony@yahoo.com.br,Brasil,2024-09-04,Vestido,Roupas,5,1794.27,Boleto,4,Sim
576,Clara Alves,34,Feminino,rodrigoteixeira@gmail.com,Argentina,2025-04-07,Smartphone,Eletrônicos,1,1415.39,PIX,1,Não
577,Dra. Manuela Pinto,64,Outro,carlos-eduardo61@uol.com.br,Moçambique,2024-05-22,Vestido,Roupas,5,767.41,Boleto,3,Sim
578,Bryan Freitas,28,Masculino,cavalcantijoao-felipe@mendes.br,Argentina,2024-09-28,Fone de Ouvido,Eletrônicos,3,625.94,Débito,3,Sim
579,Mariane Jesus,25,Masculino,cunhadanilo@campos.net,Argentina,2023-08-20,Tablet,Eletrônicos,1,922.7,Débito,5,Sim
580,Alícia Jesus,56,Feminino,wda-costa@ig.com.br,Argentina,2023-04-16,Vestido,Roupas,4,826.2,Cartão de Crédito,5,Sim
581,Henrique Pereira,33,Outro,livia06@souza.com,Portugal,2024-04-27,Sofá,Casa,1,377.83,Cartão de Crédito,3,Sim
582,Laura Nunes,27,Masculino,cunhadiogo@bol.com.br,Moçambique,2023-05-18,Geladeira,Casa,3,1841.57,Cartão de Crédito,1,Não
583,João Gabriel Ramos,29,Masculino,raquellopes@bol.com.br,Portugal,2023-06-24,Sofá,Casa,4,1501.18,PIX,1,Sim
584,Ana Carolina Silveira,67,Feminino,kamillyalves@gmail.com,Portugal,2024-04-14,Chocolate,Alimentos,1,1519.3,Cartão de Crédito,3,Não
585,Lucas Nunes,26,Masculino,aragaomaria-alice@viana.br,Portugal,2024-09-19,Chocolate,Alimentos,5,427.59,Boleto,5,Sim
586,Davi Lucca Dias,24,Outro,ana75@hotmail.com,Moçambique,2023-09-17,Fone de Ouvido,Eletrônicos,5,1868.44,PIX,4,Não
587,Eduardo Santos,34,Outro,edas-neves@costela.net,Moçambique,2024-09-19,Geladeira,Casa,2,1232.44,Débito,5,Não
588,Erick Silveira,49,Masculino,da-mataana-luiza@fogaca.com,Moçambique,2024-10-24,Jaqueta,Roupas,2,13.15,Cartão de Crédito,4,Sim
589,Catarina Nogueira,65,Masculino,milena74@da.com,Moçambique,2023-12-09,Fantasia,Livros,1,674.25,Boleto,1,Sim
590,Gabriel Azevedo,62,Feminino,enzo-gabrielsilva@barros.org,Portugal,2024-10-28,Tablet,Eletrônicos,3,1018.31,PIX,1,Sim
591,Sr. João Miguel da Rocha,61,Feminino,vitor33@fernandes.org,Portugal,2023-07-05,Romance,Livros,2,396.09,PIX,4,Não
592,Elisa da Paz,69,Masculino,peixotoandre@cardoso.br,Argentina,2023-04-29,Suspense,Livros,4,1785.2,PIX,4,Não
593,Davi da Paz,65,Masculino,yurimendes@moraes.org,Moçambique,2023-11-02,Macarrão,Alimentos,5,1076.41,Boleto,5,Não
594,Isabella Freitas,69,Feminino,iduarte@hotmail.com,Brasil,2023-08-18,Jaqueta,Roupas,1,684.91,Débito,5,Sim
595,Benício Pinto,54,Outro,pietradias@gmail.com,Angola,2025-03-28,Camiseta,Roupas,3,1413.48,PIX,1,Não
596,Fernanda Pinto,44,Masculino,giovannamartins@cavalcanti.br,Angola,2023-08-09,Jaqueta,Roupas,4,1660.62,PIX,2,Não
597,Breno Fogaça,29,Masculino,pietro19@nogueira.com,Portugal,2024-11-11,Notebook,Eletrônicos,1,893.11,Cartão de Crédito,4,Sim
598,Dra. Maria Alice Novaes,30,Feminino,cunhadavi-lucca@da.net,Angola,2023-12-10,Geladeira,Casa,3,295.16,Cartão de Crédito,5,Sim
599,Luiz Henrique Aragão,31,Outro,igorda-paz@da.com,Brasil,2023-06-10,Fantasia,Livros,5,240.51,PIX,1,Sim
600,Sr. Lorenzo da Paz,39,Feminino,kevinmoura@da.org,Brasil,2024-03-23,Tablet,Eletrônicos,1,1159.34,PIX,2,Não
601,Paulo das Neves,30,Masculino,luna23@bol.com.br,Portugal,2023-06-06,Macarrão,Alimentos,4,1345.54,PIX,2,Sim
602,Maria Fernanda das Neves,35,Masculino,ulopes@yahoo.com.br,Brasil,2024-06-17,Liquidificador,Casa,2,1089.63,PIX,3,Sim
603,Carlos Eduardo Dias,63,Feminino,caua54@silva.net,Moçambique,2024-12-23,Calça Jeans,Roupas,1,629.64,PIX,5,Não
604,Laís Dias,21,Masculino,nina98@fernandes.com,Brasil,2023-11-07,Romance,Livros,1,773.36,Cartão de Crédito,4,Não
605,Esther da Conceição,29,Outro,mcosta@bol.com.br,Moçambique,2024-01-08,Fogão,Casa,5,717.69,PIX,2,Sim
606,Murilo Pires,66,Feminino,vieiracecilia@yahoo.com.br,Moçambique,2023-06-29,Camiseta,Roupas,4,203.55,PIX,4,Não
607,Sr. Diogo Porto,32,Masculino,bryanda-paz@da.org,Argentina,2024-08-26,Geladeira,Casa,3,790.23,PIX,3,Não
608,Calebe da Cunha,49,Masculino,lopesguilherme@freitas.com,Brasil,2023-05-02,Romance,Livros,3,962.52,Boleto,3,Não
609,Luigi Araújo,56,Outro,ifernandes@yahoo.com.br,Argentina,2024-03-26,Liquidificador,Casa,4,1636.93,Cartão de Crédito,3,Sim
610,Bruna Fernandes,68,Feminino,enricoda-paz@gomes.net,Moçambique,2023-07-15,Fantasia,Livros,5,832.75,Boleto,5,Sim
611,Luiz Miguel Rezende,48,Feminino,ifreitas@bol.com.br,Brasil,2024-03-11,Feijão,Alimentos,5,867.99,Débito,5,Não
612,Esther Silveira,52,Outro,rviana@mendes.br,Argentina,2024-07-12,Camiseta,Roupas,5,1675.13,Cartão de Crédito,5,Não
613,Elisa Vieira,38,Outro,castrorafael@bol.com.br,Brasil,2023-09-01,Suspense,Livros,3,1912.21,Cartão de Crédito,5,Sim
614,Camila Carvalho,61,Outro,heloisasantos@ig.com.br,Angola,2023-10-18,Chocolate,Alimentos,1,190.16,Boleto,5,Sim
615,Theo Cunha,66,Masculino,maria79@bol.com.br,Argentina,2024-09-24,Autoajuda,Livros,4,1234.99,Débito,2,Sim
616,Dra. Mariane Duarte,61,Feminino,alexia18@gomes.com,Portugal,2023-07-07,Geladeira,Casa,4,1438.4,PIX,1,Sim
617,Ana Laura Rezende,57,Outro,mirellada-costa@yahoo.com.br,Angola,2025-01-12,Jaqueta,Roupas,1,744.75,Cartão de Crédito,1,Não
618,Bryan da Rocha,25,Feminino,renan78@barbosa.br,Brasil,2023-05-13,Vestido,Roupas,5,794.59,PIX,4,Não
619,Diego da Rocha,42,Feminino,luiz-fernando33@teixeira.br,Moçambique,2023-06-26,Calça Jeans,Roupas,4,286.75,Débito,3,Não
620,Manuela da Conceição,27,Feminino,da-cruzbernardo@hotmail.com,Argentina,2025-04-07,Camiseta,Roupas,1,1300.29,Boleto,4,Não
621,Marcelo Costa,26,Masculino,iviana@ig.com.br,Argentina,2024-03-09,Fantasia,Livros,5,1861.32,Boleto,4,Não
622,Nathan da Mata,53,Feminino,fogacajoana@caldeira.br,Angola,2023-07-06,Feijão,Alimentos,2,855.3,Cartão de Crédito,5,Não
623,João Vitor da Luz,64,Masculino,julianaviana@rezende.net,Moçambique,2023-06-12,Chocolate,Alimentos,5,1156.94,Cartão de Crédito,1,Não
624,Elisa Pereira,63,Feminino,asilveira@hotmail.com,Brasil,2024-02-23,Fogão,Casa,1,292.75,PIX,4,Sim
625,Srta. Ana Carolina da Luz,51,Outro,alanapereira@hotmail.com,Brasil,2023-05-28,Vestido,Roupas,1,1371.31,PIX,5,Sim
626,Sr. André Carvalho,39,Outro,kcavalcanti@nogueira.org,Brasil,2024-12-02,Fantasia,Livros,5,1813.05,PIX,4,Não
627,Vitor Sales,69,Feminino,moraesisabella@goncalves.com,Portugal,2025-02-15,Camiseta,Roupas,5,1501.36,PIX,1,Não
628,Julia Moreira,55,Masculino,vitor44@vieira.br,Moçambique,2023-11-01,Tablet,Eletrônicos,5,64.32,Débito,1,Sim
629,Ana Lívia Mendes,50,Masculino,breno98@cardoso.br,Portugal,2023-08-12,Feijão,Alimentos,5,569.13,PIX,1,Sim
630,Lorena Correia,56,Masculino,ucardoso@yahoo.com.br,Moçambique,2023-09-09,Vestido,Roupas,3,1617.6,PIX,2,Não
631,Joana Rezende,29,Outro,barbara59@uol.com.br,Brasil,2023-10-20,Arroz,Alimentos,2,1195.13,Boleto,4,Não
632,Cauã Cardoso,67,Feminino,gabrielly29@uol.com.br,Argentina,2023-12-18,Suspense,Livros,2,1159.74,PIX,1,Não
633,Marcela Carvalho,66,Masculino,vcardoso@gmail.com,Brasil,2025-01-08,Vestido,Roupas,4,957.7,Débito,5,Sim
634,Lucca Ribeiro,42,Outro,caueazevedo@ferreira.net,Angola,2024-11-26,Autoajuda,Livros,2,1065.58,Débito,1,Não
635,Marcela Costela,69,Feminino,ribeirolucas@santos.net,Angola,2024-12-04,Arroz,Alimentos,1,1836.25,PIX,4,Não
636,Srta. Júlia Castro,39,Feminino,cecilia23@ig.com.br,Portugal,2024-02-22,Tablet,Eletrônicos,5,788.4,Boleto,5,Sim
637,Maria Alice Fernandes,51,Feminino,xrocha@hotmail.com,Argentina,2025-02-17,Arroz,Alimentos,1,1665.06,Cartão de Crédito,4,Sim
638,Dr. Juan Campos,51,Masculino,yteixeira@moraes.org,Angola,2023-12-02,Feijão,Alimentos,3,511.27,Cartão de Crédito,1,Sim
639,Dra. Cecília Gomes,21,Outro,joao-guilhermecaldeira@ig.com.br,Argentina,2023-11-17,Liquidificador,Casa,1,181.91,Boleto,4,Sim
640,Gabriela Aragão,25,Outro,salesmiguel@melo.com,Argentina,2023-06-02,Macarrão,Alimentos,4,1324.35,Cartão de Crédito,4,Não
641,Sra. Daniela Campos,67,Feminino,rochajoao-gabriel@gmail.com,Portugal,2024-06-13,Feijão,Alimentos,1,561.8,Cartão de Crédito,4,Não
642,Pedro Lucas Dias,39,Masculino,pereiraleticia@novaes.br,Portugal,2024-02-02,Feijão,Alimentos,4,148.1,Boleto,5,Não
643,Pedro Lucas Pereira,29,Outro,rduarte@barbosa.org,Angola,2025-03-28,Notebook,Eletrônicos,5,1539.73,Boleto,5,Sim
644,Maria Clara Aragão,46,Outro,enrico70@cardoso.com,Portugal,2024-09-23,Smartphone,Eletrônicos,1,150.12,PIX,4,Sim
645,Luiz Gustavo Nascimento,49,Masculino,anthony86@da.br,Brasil,2025-01-02,Fone de Ouvido,Eletrônicos,3,311.7,PIX,4,Sim
646,Sophie Pinto,50,Outro,pereiramaria-eduarda@yahoo.com.br,Angola,2024-05-08,Fantasia,Livros,4,1689.66,Cartão de Crédito,5,Sim
647,Amanda Carvalho,18,Feminino,livia50@monteiro.net,Angola,2023-06-17,Tablet,Eletrônicos,3,1366.85,Débito,1,Sim
648,Gabriel da Rosa,41,Outro,da-costathales@gmail.com,Portugal,2024-03-18,Fone de Ouvido,Eletrônicos,3,1299.11,Boleto,5,Sim
649,Sabrina Monteiro,42,Outro,lavinia97@ig.com.br,Argentina,2023-10-16,Chocolate,Alimentos,1,1264.93,PIX,4,Sim
650,Bernardo Moraes,58,Feminino,danielaraujo@pires.net,Argentina,2023-07-05,Camiseta,Roupas,2,60.48,Boleto,4,Não
651,Beatriz Pereira,22,Outro,lda-rosa@yahoo.com.br,Portugal,2024-04-06,Fantasia,Livros,1,83.71,Cartão de Crédito,3,Sim
652,Clarice Duarte,43,Masculino,laura22@porto.com,Argentina,2024-12-02,Fogão,Casa,5,306.42,Boleto,1,Sim
653,Yago da Cunha,65,Masculino,lalves@hotmail.com,Angola,2024-11-17,Fone de Ouvido,Eletrônicos,5,101.15,Boleto,1,Sim
654,Bruno Fogaça,58,Masculino,ana-vitoria67@yahoo.com.br,Portugal,2023-09-16,Fone de Ouvido,Eletrônicos,5,349.67,Cartão de Crédito,1,Sim
655,Gabriel Santos,49,Outro,danilo17@pinto.br,Moçambique,2023-04-24,Camiseta,Roupas,2,858.16,Débito,3,Sim
656,Sarah Alves,61,Outro,pedro-lucascorreia@correia.com,Moçambique,2024-05-05,Jaqueta,Roupas,2,1530.81,Boleto,3,Sim
657,Guilherme Moura,25,Feminino,maria68@ig.com.br,Argentina,2024-03-06,Suspense,Livros,3,1111.28,Débito,2,Sim
658,Nicole Correia,26,Masculino,maria-eduardasantos@jesus.com,Moçambique,2023-10-22,Suspense,Livros,1,1760.46,Cartão de Crédito,1,Sim
659,Otávio Campos,29,Masculino,luiz-henrique29@da.com,Moçambique,2024-07-30,Chocolate,Alimentos,4,1387.79,Boleto,2,Não
660,Ana da Cunha,51,Feminino,wcardoso@goncalves.br,Angola,2023-10-07,Calça Jeans,Roupas,5,1386.43,Boleto,4,Sim
661,Davi Lucca Oliveira,58,Feminino,tduarte@costela.org,Portugal,2024-02-06,Romance,Livros,5,478.92,Cartão de Crédito,5,Sim
662,Luiza Campos,57,Feminino,correialuiz-gustavo@uol.com.br,Moçambique,2024-10-30,Sofá,Casa,4,1542.96,Boleto,3,Sim
663,Dra. Raquel Nunes,30,Masculino,anogueira@oliveira.com,Argentina,2023-05-08,Fantasia,Livros,2,327.92,Cartão de Crédito,1,Não
664,Maria Clara Mendes,36,Masculino,ana-liviavieira@da.net,Angola,2023-07-25,Macarrão,Alimentos,5,1612.26,Débito,1,Sim
665,Dr. Theo Martins,65,Masculino,barrosmariane@fernandes.com,Moçambique,2024-11-23,Calça Jeans,Roupas,1,975.27,Cartão de Crédito,1,Sim
666,Thomas Martins,64,Feminino,vianamariana@gmail.com,Moçambique,2023-08-18,Geladeira,Casa,4,405.52,PIX,2,Sim
667,Sofia Mendes,38,Masculino,peixotoana-carolina@pinto.com,Brasil,2024-10-24,Vestido,Roupas,2,757.31,Boleto,1,Não
668,Enzo Gabriel Souza,55,Feminino,aragaocalebe@hotmail.com,Brasil,2024-04-10,Suspense,Livros,2,1856.5,Débito,2,Não
669,Igor da Rosa,41,Masculino,rezendeisaac@yahoo.com.br,Angola,2024-04-17,Jaqueta,Roupas,3,412.4,Boleto,1,Sim
670,Yasmin Peixoto,35,Masculino,monteiroeduarda@gmail.com,Brasil,2024-04-19,Fantasia,Livros,4,350.69,PIX,2,Não
671,Cauã Pereira,56,Masculino,costelaluigi@castro.com,Moçambique,2024-08-25,Calça Jeans,Roupas,1,829.28,Débito,2,Não
672,Marina da Paz,47,Feminino,xsouza@almeida.com,Brasil,2024-10-14,Suspense,Livros,2,661.32,Boleto,5,Sim
673,Sra. Letícia Fogaça,54,Masculino,spinto@uol.com.br,Angola,2023-06-12,Smartphone,Eletrônicos,4,1469.62,Cartão de Crédito,4,Não
674,Ana Lívia Pires,48,Outro,silveirapedro-miguel@hotmail.com,Brasil,2025-03-31,Fantasia,Livros,2,175.35,Cartão de Crédito,4,Sim
675,Ana Sophia Fernandes,26,Feminino,laviniapires@mendes.org,Portugal,2023-04-11,Camiseta,Roupas,1,964.77,PIX,2,Não
676,Luiz Felipe Costela,54,Outro,nunesgiovanna@ig.com.br,Moçambique,2024-05-08,Fone de Ouvido,Eletrônicos,4,1545.95,Débito,2,Não
677,Benjamin da Mota,58,Feminino,ana-laura56@correia.com,Brasil,2023-09-27,Fone de Ouvido,Eletrônicos,3,1066.53,PIX,4,Não
678,Luiz Miguel da Costa,62,Outro,fernandesluana@ig.com.br,Moçambique,2023-07-04,Sofá,Casa,1,1244.71,PIX,1,Não
679,Heloísa Martins,21,Masculino,vitor79@duarte.net,Angola,2024-12-16,Chocolate,Alimentos,5,91.34,PIX,2,Sim
680,Matheus Correia,53,Outro,sophia98@silva.com,Argentina,2024-06-17,Jaqueta,Roupas,2,1083.87,Débito,5,Sim
681,Gabriel Azevedo,66,Outro,xcavalcanti@bol.com.br,Argentina,2024-05-05,Macarrão,Alimentos,3,1012.1,Débito,3,Sim
682,Carlos Eduardo Martins,22,Feminino,stella40@ig.com.br,Portugal,2023-12-02,Fantasia,Livros,5,1058.1,Cartão de Crédito,4,Não
683,Helena Rocha,46,Outro,esther58@ferreira.br,Portugal,2023-09-19,Notebook,Eletrônicos,4,183.74,Débito,2,Não
684,Isis Correia,22,Masculino,maiteribeiro@hotmail.com,Argentina,2024-09-28,Arroz,Alimentos,2,997.69,Boleto,5,Sim
685,Fernando da Luz,36,Feminino,ccardoso@gmail.com,Moçambique,2024-12-17,Vestido,Roupas,3,846.06,Cartão de Crédito,3,Sim
686,Dra. Marina Fogaça,22,Masculino,oteixeira@yahoo.com.br,Argentina,2024-04-09,Geladeira,Casa,4,1161.62,PIX,4,Não
687,Danilo Moura,47,Feminino,vitoria92@bol.com.br,Moçambique,2024-10-21,Jaqueta,Roupas,2,1580.64,Boleto,4,Não
688,Benjamin Sales,36,Masculino,theoaraujo@hotmail.com,Argentina,2024-10-28,Macarrão,Alimentos,4,1912.87,Boleto,5,Não
689,Luiz Otávio Pires,29,Masculino,araujoisaac@rodrigues.br,Argentina,2024-07-20,Calça Jeans,Roupas,1,91.89,PIX,5,Sim
690,Levi Azevedo,46,Feminino,cunhahelena@bol.com.br,Portugal,2024-11-06,Calça Jeans,Roupas,5,1417.2,PIX,3,Sim
691,Sr. Gustavo Moreira,41,Feminino,castrootavio@ig.com.br,Moçambique,2023-12-21,Jaqueta,Roupas,1,1841.66,Débito,4,Sim
692,Pietro Ramos,47,Feminino,samuel27@yahoo.com.br,Argentina,2023-05-28,Tablet,Eletrônicos,3,953.08,PIX,5,Sim
693,Thales Moraes,69,Outro,nicolasda-mota@hotmail.com,Angola,2024-08-09,Arroz,Alimentos,4,1801.35,Boleto,5,Sim
694,Lara Pereira,37,Masculino,teixeirajoao-vitor@hotmail.com,Angola,2023-08-08,Sofá,Casa,4,721.21,PIX,1,Sim
695,Evelyn Cardoso,55,Outro,nribeiro@caldeira.br,Argentina,2025-03-23,Feijão,Alimentos,1,176.34,Débito,1,Não
696,Elisa Moreira,30,Feminino,rezendeeduarda@ramos.org,Portugal,2023-08-29,Liquidificador,Casa,3,801.14,Débito,3,Não
697,Fernanda Lopes,41,Masculino,silveirajoao-miguel@ig.com.br,Portugal,2023-10-16,Macarrão,Alimentos,3,1955.27,Cartão de Crédito,2,Não
698,Joaquim Barros,65,Feminino,gmonteiro@uol.com.br,Angola,2024-05-27,Feijão,Alimentos,4,1459.92,Débito,2,Sim
699,João Guilherme Carvalho,27,Masculino,dmoreira@yahoo.com.br,Portugal,2024-02-17,Autoajuda,Livros,1,1866.97,Débito,1,Sim
700,Dr. Anthony Farias,44,Outro,moraesbreno@pinto.com,Portugal,2024-03-20,Suspense,Livros,5,929.62,Boleto,2,Sim
701,Rebeca Castro,42,Feminino,liviaaraujo@moura.org,Moçambique,2023-06-22,Romance,Livros,3,1670.82,PIX,4,Não
702,Enzo Gabriel da Luz,32,Masculino,gfernandes@gmail.com,Brasil,2024-09-14,Jaqueta,Roupas,3,1912.49,Débito,1,Não
703,Enrico Rodrigues,44,Masculino,brenopinto@moura.net,Angola,2023-06-04,Camiseta,Roupas,1,1531.79,Débito,1,Não
704,Dr. Isaac Silveira,55,Feminino,ericksilveira@costela.com,Moçambique,2024-09-25,Autoajuda,Livros,4,1948.77,Cartão de Crédito,3,Sim
705,Eduarda da Costa,34,Masculino,diogo80@yahoo.com.br,Moçambique,2024-05-25,Notebook,Eletrônicos,3,927.48,Boleto,3,Sim
706,Ryan Rezende,21,Feminino,maria-vitoriacaldeira@uol.com.br,Portugal,2023-10-16,Autoajuda,Livros,1,586.81,Cartão de Crédito,5,Sim
707,Lorena Nogueira,67,Outro,azevedobarbara@castro.com,Argentina,2023-09-23,Notebook,Eletrônicos,5,651.99,PIX,3,Não
708,Thomas Costela,61,Outro,araujodavi@uol.com.br,Portugal,2023-11-13,Tablet,Eletrônicos,2,35.67,PIX,3,Não
709,Sophia da Cruz,44,Feminino,nunesisis@yahoo.com.br,Argentina,2023-08-12,Notebook,Eletrônicos,2,1011.73,Boleto,5,Sim
710,Alícia Lopes,44,Feminino,monteiroluiza@rodrigues.br,Brasil,2024-10-13,Notebook,Eletrônicos,1,964.24,PIX,3,Sim
711,Felipe Rezende,70,Feminino,leticia10@bol.com.br,Moçambique,2023-08-12,Geladeira,Casa,2,1422.69,Cartão de Crédito,1,Sim
712,Fernando Azevedo,26,Outro,vitoria93@hotmail.com,Argentina,2025-03-18,Jaqueta,Roupas,2,427.58,Cartão de Crédito,4,Sim
713,Lavínia Fernandes,22,Masculino,santosjuan@ig.com.br,Angola,2024-07-12,Romance,Livros,2,224.56,Cartão de Crédito,4,Sim
714,Bruna da Rocha,34,Masculino,vitor-hugocardoso@das.com,Brasil,2023-05-01,Arroz,Alimentos,1,1566.92,Boleto,5,Sim
715,Luana Sales,29,Outro,joao-gabriel89@novaes.net,Portugal,2024-04-28,Smartphone,Eletrônicos,2,1693.26,PIX,5,Não
716,Dra. Melissa Dias,40,Masculino,nicoleda-costa@ig.com.br,Moçambique,2024-10-02,Sofá,Casa,5,1144.77,Cartão de Crédito,5,Sim
717,Srta. Juliana Porto,51,Masculino,fporto@bol.com.br,Argentina,2024-07-12,Feijão,Alimentos,5,18.61,Cartão de Crédito,2,Não
718,Enzo Gabriel Viana,41,Outro,xcarvalho@farias.br,Moçambique,2024-01-16,Vestido,Roupas,1,369.89,PIX,4,Não
719,Luiza Peixoto,31,Outro,pda-cruz@yahoo.com.br,Argentina,2023-05-02,Romance,Livros,3,255.99,Cartão de Crédito,5,Sim
720,Manuela Azevedo,49,Feminino,isabellacavalcanti@gmail.com,Portugal,2024-07-04,Liquidificador,Casa,1,662.95,Cartão de Crédito,4,Não
721,Lucas Pires,47,Outro,mfreitas@freitas.com,Portugal,2023-11-19,Suspense,Livros,5,820.49,Débito,2,Sim
722,Srta. Lorena Barbosa,69,Feminino,rochaemanuelly@hotmail.com,Portugal,2024-02-08,Camiseta,Roupas,4,1347.47,Débito,4,Sim
723,Rafaela Araújo,25,Masculino,joanasantos@bol.com.br,Angola,2024-01-09,Romance,Livros,2,138.77,Boleto,3,Sim
724,Larissa Sales,56,Feminino,pauloteixeira@bol.com.br,Brasil,2024-03-19,Vestido,Roupas,4,564.25,PIX,4,Não
725,Dr. Caio Oliveira,48,Outro,caio24@oliveira.com,Moçambique,2023-08-09,Fantasia,Livros,5,564.99,Débito,1,Sim
726,Bruna Araújo,34,Feminino,ccorreia@ribeiro.br,Angola,2023-06-08,Calça Jeans,Roupas,1,208.21,Cartão de Crédito,1,Não
727,Thales Moreira,61,Masculino,eduardonunes@vieira.br,Argentina,2024-08-09,Autoajuda,Livros,2,612.48,Cartão de Crédito,1,Não
728,Dra. Alexia Gonçalves,68,Feminino,da-mataluiza@fogaca.br,Argentina,2024-01-24,Chocolate,Alimentos,4,1014.54,PIX,5,Sim
729,Guilherme Rodrigues,66,Masculino,silveirapedro-miguel@gmail.com,Angola,2025-01-23,Fone de Ouvido,Eletrônicos,4,635.97,Débito,4,Não
730,Mariana Santos,20,Masculino,rda-costa@gmail.com,Argentina,2023-08-12,Geladeira,Casa,2,988.04,Boleto,3,Não
731,Henrique Moraes,49,Masculino,anthonyribeiro@ig.com.br,Moçambique,2024-06-16,Fantasia,Livros,4,1128.89,Boleto,5,Sim
732,Clara Almeida,43,Feminino,pda-cruz@pires.br,Angola,2023-06-10,Fogão,Casa,5,1356.21,PIX,3,Sim
733,Vicente Cardoso,19,Outro,luana11@uol.com.br,Brasil,2024-09-17,Jaqueta,Roupas,3,1621.01,Cartão de Crédito,3,Não
734,Thales Peixoto,24,Feminino,costelayago@ig.com.br,Portugal,2023-11-09,Chocolate,Alimentos,3,122.33,Boleto,2,Sim
735,Davi Lucas da Costa,59,Feminino,bernardo46@moreira.org,Moçambique,2023-05-25,Smartphone,Eletrônicos,3,237.8,Boleto,1,Não
736,Pietra Lima,20,Feminino,enricocastro@uol.com.br,Angola,2024-04-16,Fogão,Casa,3,50.6,Débito,5,Sim
737,Isadora Azevedo,38,Feminino,gabriel66@hotmail.com,Moçambique,2024-10-16,Autoajuda,Livros,5,204.47,Débito,1,Sim
738,Pedro Miguel Costela,39,Feminino,nogueiraemanuel@peixoto.org,Moçambique,2024-10-24,Feijão,Alimentos,5,606.05,Débito,2,Não
739,Esther Carvalho,58,Masculino,marcelaalves@bol.com.br,Moçambique,2024-10-13,Jaqueta,Roupas,3,104.59,Débito,2,Sim
740,Igor Gonçalves,63,Outro,maria-fernanda81@hotmail.com,Brasil,2024-07-02,Geladeira,Casa,3,143.87,Débito,4,Sim
741,Beatriz Alves,40,Masculino,esther86@yahoo.com.br,Portugal,2024-01-20,Geladeira,Casa,4,1330.28,PIX,2,Não
742,Valentina Moreira,43,Feminino,wgoncalves@ig.com.br,Moçambique,2025-03-05,Fogão,Casa,5,369.4,Cartão de Crédito,5,Sim
743,Marina Barbosa,54,Feminino,caroline32@jesus.com,Argentina,2024-12-22,Autoajuda,Livros,5,1619.78,Débito,5,Sim
744,Ana Ribeiro,51,Masculino,lorenzorocha@ig.com.br,Portugal,2024-10-14,Suspense,Livros,2,309.44,PIX,4,Não
745,Leandro Costa,38,Masculino,teixeiraolivia@barbosa.br,Argentina,2024-08-24,Autoajuda,Livros,3,1295.62,PIX,5,Sim
746,Lucas Gabriel Monteiro,43,Masculino,felipe87@bol.com.br,Brasil,2023-06-22,Calça Jeans,Roupas,1,498.72,PIX,4,Não
747,Benício das Neves,53,Feminino,zpinto@monteiro.com,Angola,2024-11-01,Notebook,Eletrônicos,2,552.7,Cartão de Crédito,3,Não
748,Dr. Luiz Fernando da Mata,60,Outro,yasmin67@jesus.br,Argentina,2024-05-15,Fone de Ouvido,Eletrônicos,1,120.1,Cartão de Crédito,3,Não
749,Dr. Benjamin Barbosa,22,Feminino,da-motaana-luiza@hotmail.com,Portugal,2024-03-01,Fone de Ouvido,Eletrônicos,2,479.72,Cartão de Crédito,5,Não
750,Vitor Hugo Nogueira,49,Masculino,danilomonteiro@bol.com.br,Argentina,2025-03-29,Liquidificador,Casa,3,665.28,Débito,2,Não
751,Beatriz da Cruz,31,Masculino,uda-paz@gmail.com,Brasil,2024-06-04,Calça Jeans,Roupas,3,884.56,PIX,5,Sim
